Producteur,AssemblageCepage,Millesime,Region,Pays,Contenance,ContenanceUnit,DegreeAlcool,appellation,CommBouche,CommOeil,CommNez,CommVin,Temperature,BestBefore,BestAfter,Prix,PrixDevise,DateCrawl,Couleur,UrlImage,UrlPageVin,UrlSiteSource,NomVin
Jean Bouchard ,Pinot noir (100%),2016,Bourgogne,France,75,cl,12.5,Bourgogne,La robe est d'un rouge soutenu.,Les notes présentent aux nez se confirment et sont soutenues par une structure tannique légère mais équilibrée.,Des petites notes de fruits rouges croquants.,"La maison possède quatre domaines répartis dans toute la Bourgogne, Chablis, Nuits-Saint-Georges, Pommard ainsi que Mercurey. 
",15,,,8.5,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1538665457/xylqz2slwp8iurzfknbd.jpg",https://grandsvins.carrefour.fr/product/jean-bouchard-pinot-noir-2016,https://grandsvins.carrefour.fr,"Jean Bouchard ""Bourgogne Pinot Noir"" 2016"
Les vignerons de Balma Venitia,"Grenache, Syrah, Mourvèdre",2016,Vallée du Rhône,France,75,cl,14.5,Vacqueyras,La robe est rubis.,"Un vin rond et sur le fruit, puissant,corsé, avec une belle complexité aromatique.",Le nez est gourmand avec des notes de fruits rouges.,"Les vignobles de Balma Venitia ont été créés en 2008. Ils sont engagés dans une viticulture durable, protectrice des terroirs et des paysages.  Ils bénéficient de toute la production des vignerons de Baumes de Venise et achètent des produits complémentaires tels que Tavel et Chateauneuf du Pape.",15,,,8.5,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1529942432/bbkatq0n5vkk0zy1l0z1.jpg",https://grandsvins.carrefour.fr/product/les-dentelles-raimbaut-rouge-2016,https://grandsvins.carrefour.fr,Les Dentelles Raimbaut Rouge 2016
Château Terremale &quot;Reflets de France&quot;,Sémillon,2014,Sud-Ouest,France,75,cl,0,Monbazillac,Une belle robe.,,En bouche un beau mélange de complexité.,"Le label &quot;Reflets de France&quot; créé en 1996 souhaite mettre en avant un art de vivre à la française. Reflets de France attache une importance considérable à sélectionner rigoureusement des produits provenant de producteurs locaux et d’entreprises familiales. 
",9,,,8.5,€,12/10/2018 00:00,Moelleux,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1528444101/yckzs20ueyttrczwxqqd.jpg",https://grandsvins.carrefour.fr/product/chateau-terremale-blanc-moelleux-2014,https://grandsvins.carrefour.fr,"Château Terremale  ""Reflets de France"" Blanc Moelleux 2014"
Château Terremale Reflets de France,Sémillon (100%),2013,Sud-Ouest,France,75,cl,13,Monbazillac,Une belle complexité aromatique sur une note d'acidité. ,,,"Le label &quot;Reflets de France&quot; créé en 1996 souhaite mettre en avant un art de vivre à la française. Reflets de France attache une importance considérable à sélectionner rigoureusement des produits provenant de producteurs locaux et d’entreprises familiales. Pour cela, Joël Robuchon, chef le plus étoilé du monde et grand connaisseur de la gastronomie française, en est l'ambassadeur. Outre le fait d'associer son nom à cette marque, Joël Robuchon goûte et approuve chacun d'entre eux. Afin de garantir leur qualité, les produits Reflets de France doivent suivre un cahier des charges strict. Ainsi, un grand nombre de personnes peuvent découvrir toutes les richesses emblématiques du patrimoine culinaire français.
",8,,,8.5,€,12/10/2018 00:00,Moelleux,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934928/xyodmwaloflbm23r4uy8.jpg",https://grandsvins.carrefour.fr/product/chateau-terremale-reflets-de-france-2013,https://grandsvins.carrefour.fr,"Château Terremale ""Reflets de France"" 2013"
Maison Veuve Ambal,"Chardonnay, Pinot noir, Aligoté",0,Bourgogne,France,75,cl,12,Crémant de Bourgogne,La robe est d'un jaune doré aux reflets verts.,"En bouche, le vin présente une belle palette aromatique sur les fruits frais comme la pêche ou l'abricot. La finale est onctueuse et persistante.",Le nez révèle des arômes de brioche et de beurre frais.,"La Maison Veuve Ambal est la spécialiste et leader de l'appellation Crémant de Bourgogne en France grâce au talent et à l'implication de ses hommes. En 1879, Anne Marie Ninot se marie avec Antoine Emile Ambal et part vivre avec lui à Paris. Elle aura avec lui deux enfants. 
",7.5,,,8.5,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1518797089/px7uqquencz5gobubvgl.jpg",https://grandsvins.carrefour.fr/product/veuve-ambal-brut,https://grandsvins.carrefour.fr,Veuve Ambal Brut
Château de Sassangy,,0,Bourgogne,France,75,cl,12,Crémant de Bourgogne,La robe est d'un jaune pâle aux reflets dorés.,"En bouche, le vin est frais et élégant. Il fait preuve d'une belle palette aromatique et d'une jolie longueur en finale.",Le nez révèle des arômes de fleurs blanches et d'agrumes.,"Le château de Sassangy se trouve en Bourgogne, dans l'arrière-pays de la Côte Chalonnaise et appartient à la famille Musso. D'abord propriété d'une seigneurie au Moyen-Âge, le château s'est peu à peu transformé en domaine viticole.",7,,,8.5,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1518797039/ptfwxqcvrn79mhtx5bja.jpg",https://grandsvins.carrefour.fr/product/cremant-bourgogne-brut-bio,https://grandsvins.carrefour.fr,Crémant de Bourgogne Brut Bio
Lionel Raymond,"Sauvignon blanc, Sémillon",2014,Sud-Ouest,France,75,cl,12.5,Monbazillac,,,,&quot;Nos Racines&quot; c'est l'histoire de la Famille Raymond qui a vu 6 générations se passer cette passion du vin et de la vigne. Il y a 15 ans la famille fait le choix de convertir son exploitation afin d'élaborer des vins biologiques. C'est un beau défis quelle a su relever haut la main ! ,10,,,8.55,€,12/10/2018 00:00,Moelleux,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1516370550/lmofjelxz42vdad0pod1.jpg",https://grandsvins.carrefour.fr/product/nos-racines-14,https://grandsvins.carrefour.fr,Nos Racines 2014
Domaine Becker,Pinot noir,2016,Alsace,France,75,cl,12.5,Alsace,La robe est d'un rouge léger typique du pinot noir,La bouche est souple avec une belle longueur,Le nez possède de notes de fruits noirs croquants et de petites cerises,"C'est avec passion et respect que le domaine Jean Becker, cultive la vigne depuis 13 générations. Les raisins qui ont servis à la production de ce vin bio ont tous été récoltés à la main.",16,,,8.6,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1516369853/goknxtp4vp2nesuxsn3j.jpg",https://grandsvins.carrefour.fr/product/domaine-becker-pinot-noir-2016,https://grandsvins.carrefour.fr,"Domaine Becker ""Pinot Noir"" 2016"
Clotilde Davenne,Sauvignon blanc,2015,Bourgogne,France,75,cl,12.5,Saint-Bris ,Une robe or jaune à reflets verts.,Une bouche marquée par les arômes de Sauvignon.,Un nez frais et citronné.,"Le label &quot;Reflets de France&quot; créé en 1996 souhaite mettre en avant un art de vivre à la française. Reflets de France attache une importance considérable à sélectionner rigoureusement des produits provenant de producteurs locaux et d’entreprises familiales. Pour cela, Joël Robuchon, chef le plus étoilé du monde et grand connaisseur de la gastronomie française, en est l'ambassadeur. Outre le fait d'associer son nom à cette marque, Joël Robuchon goûte et approuve chacun d'entre eux. Afin de garantir leur qualité, les produits Reflets de France doivent suivre un cahier des charges strict. Ainsi, un grand nombre de personnes peuvent découvrir toutes les richesses emblématiques du patrimoine culinaire français.
",12,,,8.6,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934383/uyr3hjit9tor66klbbdp.jpg",https://grandsvins.carrefour.fr/product/clotilde-davenne-2015,https://grandsvins.carrefour.fr,"Clotilde Davenne ""Reflets de France"" 2015"
La Cave d'Augustin Florent ,"Cabernet Sauvignon, Merlot",2016,Bordeaux,France,75,cl,14.5,Saint-Émilion,La robe est d'un rouge grenat intense.,"En bouche, le vin est charnu et présente des arômes nets sur le fruit. Harmonieux, aromatique et plaisant, sa finale est marquée par le bois.",Le nez révèle des arômes de fruits rouges et de fruits noirs.,"Le Château Grand David de Mauvinon est élaboré et mis en bouteille dans la région de Saint Émilion, située à 45 min de Bordeaux. Niché sur la commune de Saint Sulpice de Falyrens, le domaine qui appartient à la même famille de viticulteurs depuis 4 générations. Le vignoble de 9 hectares est conduit en viticulture biologique dans le respect de la vigne et des sols. ",17,,,8.6,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1519650268/micsmx25ikfb6d3zbje2.jpg",https://grandsvins.carrefour.fr/product/chateau-grand-david-de-mauvinon-2016,https://grandsvins.carrefour.fr,Château Grand David de Mauvinon 2016
La Cave d'Augustin Florent,"Cabernet Franc, Merlot",2016,Bordeaux,France,75,cl,12.5,Saint-Émilion,La robe est d'un rouge grenat profond.,"En bouche, le vin est concentré et très aromatique avec une finale persistante.",Le nez présente des arômes intenses de fruits rouges mêlés à quelques notes épicées.,Des vins au bon rapport qualité prix : La cave d'Augustin Florent signe ses vins et engage son nom sur cette offre. Un cahier des charges est signé pour chaque référence ; les vins sont dégustés par nos experts et contrôlés par nos laboratoires internes ou externes.,17,,,8.6,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1516301360/mqjmvraxk1wtlvig0ysj.jpg",https://grandsvins.carrefour.fr/product/augustin-florent-2016,https://grandsvins.carrefour.fr,La Cave d'Augustin Florent 2016
Bernard Solane ,Sémillon,2010,Bordeaux,France,75,cl,13.5,Sainte-Croix-du-Mont,La robe est d'un jaune soutenu aux reflets orangés.,"E bouche, le vin est riche et généreux. Il fait preuve d'un bel équilibre entre générosité et sucrosité.",Le nez présente des arômes de fruits confits comme l'abricot réhaussés par des notes de miel.,,11,,,8.6,€,12/10/2018 00:00,Moelleux,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1516617355/p7gzz2iof13s5rpibb7h.jpg",https://grandsvins.carrefour.fr/product/chateau-crabitan-bellevue-10,https://grandsvins.carrefour.fr,Château Crabitan-Bellevue 2010
Domaine des Teppes de Chatenay,Chardonnay,2016,Bourgogne,France,75,cl,13,Mâcon-Villages,La robe est d'un jaune doré aux reflets verts.,"En bouche, le vin est fruité, gras et rond. Il fait preuve d'une belle harmonie.",Le nez révèle des arômes de de poire et de fruits exotiques.,Des vins travaillés dans le plus grand respect du terroir. Un vin 100% chardonnay.,11.5,,,8.7,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1517587811/lqrs4lpke4rzizptcnpj.jpg",https://grandsvins.carrefour.fr/product/domaine-des-teppes-chatenay-2016,https://grandsvins.carrefour.fr,Domaine des Teppes de Chatenay 2016
Clos des Amandiers,,2017,Provence-Corse,France,75,cl,12.5,Bandol,Une belle couleur rosé limpide.,"En bouche, une belle fraîcheur, sur de jolies arômes de fruits. ",Un nez sur les fruits frais.,,11,,,8.7,€,12/10/2018 00:00,Rosé,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1523869018/rnd54n4enmzazxerhy62.jpg",https://grandsvins.carrefour.fr/product/clos-des-amandiers-17,https://grandsvins.carrefour.fr,Clos des Amandiers 2017
Famille Cigana,"Cabernet Franc, Cabernet Sauvignon, Merlot",2014,Bordeaux,France,75,cl,13.5,Graves,La robe est sombre de couleur rubis.,Une bouche de puissantes saveurs et des tanins agréables.,Une nez offrant un mélange complexe d'arômes de fruits rouges et de boisé.,"Le label &quot;Reflets de France&quot; créé en 1996 souhaite mettre en avant un art de vivre à la française. Reflets de France attache une importance considérable à sélectionner rigoureusement des produits provenant de producteurs locaux et d’entreprises familiales. Pour cela, Joël Robuchon, chef le plus étoilé du monde et grand connaisseur de la gastronomie française, en est l'ambassadeur. Outre le fait d'associer son nom à cette marque, Joël Robuchon goûte et approuve chacun d'entre eux. Afin de garantir leur qualité, les produits Reflets de France doivent suivre un cahier des charges strict. Ainsi, un grand nombre de personnes peuvent découvrir toutes les richesses emblématiques du patrimoine culinaire français.
",17,,,8.8,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1519653107/ykiibswxjygflwofekf3.jpg",https://grandsvins.carrefour.fr/product/chateau-haut-gramons-14,https://grandsvins.carrefour.fr,"Château Haut Gramons ""Reflets de France"" 2014"
La cave de Gan Jurançon,Petit Manseng,2013,Sud-Ouest,France,75,cl,12,Jurançon,Le robe est jaune paille brillante.,La bouche est ample et soyeuse. Elle fait ressortir des notes de fruits exotiques et de gelée de coing.,Intense avec des notes d'agrumes et de fruits exotiques.,"Vent d'Ange est un vin issu de la &quot;Cave de Gan&quot; en Jurançon. La Cave de Gan-Jurançon est une cave coopérative fondée en 1949, elle regroupe près de 300 viticulteurs et exploite 750 hectares de vignes dont 45 hectares avec sa propre équipe. Elle se trouve aux pieds des Pyrénées non loin de Pau et Lourdes. ",11,,,8.8,€,12/10/2018 00:00,Moelleux,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934933/k5jyzjtoimiuvxrmu0fj.jpg",https://grandsvins.carrefour.fr/product/vent-d-ange,https://grandsvins.carrefour.fr,Vent d'Ange 2013
Domaine de La Suffrène,"Carignan, Grenache, Cinsault, Mourvèdre",2016,Provence-Corse,France,75,cl,14,Bandol,La robe est d'un rose prononcé.,"En bouche, le vin est à la fois puissant et épicé et s’éteint sur une finale persistante.","Le nez, fin et discret, révèle des notes de fruits rouges, réhaussés par de très légères nuances épicées.",Le Domaine La Suffrène a été créé en 1996 par Cédric Gravier. Il a repris l'exploitation familiale dont la production était jusqu'alors portée en coopérative. Le nom du Domaine a été choisi en référence au lieu-dit &quot;La Suffrène&quot; qui aurait été la résidence d'une compagne du Bailli de Suffrène et où s'étend une partie des vignes de la propriété.,11,,,8.85,€,12/10/2018 00:00,Rosé,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1525093236/mm4someukixn1jtgq1g8.jpg",https://grandsvins.carrefour.fr/product/domaine-la-suffrene-cuvee-lea-rose-2016,https://grandsvins.carrefour.fr,"Domaine La Suffrène ""Cuvée Léa"" Rosé 2016"
Marc Greffet,Chardonnay (100%),2016,Bourgogne,France,75,cl,0,Mâcon-Villages,Le nez dévoile des arômes de fruits secs et de raisins de Corinthe ainsi qu'une légère touche de pain grillé.,,"La bouche est fraîche, ronde et souple.","Le terroir argilo-calcaire et limoneux de Mâcon-Solutré-Pouilly offre des vins secs, minéraux et fruités parfaits pour l’apéritif. Les Chardonnays peuvent y exprimer toute leur finesse et leurs arômes de fleurs printanières comme l’aubépine, l’églantine, le chèvrefeuille ou l’acacia.",12,,,8.9,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515661475/rlqdsunxnrkqrwt1ham6.jpg",https://grandsvins.carrefour.fr/product/domaine-greffet-16,https://grandsvins.carrefour.fr,Domaine Greffet 2016
Domaine Jean Becker,Pinot Blanc,2015,Alsace,France,75,cl,13.5,Alsace,La robe est jaune paille avec des reflets verts,"En bouche le vin est à la fois délicat et charpenté, fraicheur et jeunesse sont au rendez-vous.",Le nez dégage de belles notes de fruits mûrs,"Le domaine Becker est une histoire familiale. En effet 13 générations se sont suivies à la tête de l'activité pour fournir des vins d'une grande qualité. L'agriculture biologique et le respect de l'environnement font partie des engagements du domaine.
",12,,,8.9,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509287881/qstopfhlyurboztaxdnq.jpg",https://grandsvins.carrefour.fr/product/75-aoc-alsace-pinot-blanc-bio-2015-c6,https://grandsvins.carrefour.fr,Domaine Jean Becker 2015
Domaine la Bruissiere,,2017,Vallée du Rhône,France,75,cl,14.5,Vacqueyras,La robe est d'un rouge grenat soutenu.,"En bouche, le vin est puissant, généreux et présente une matière dense et fondue bien enveloppée.","Le nez dévoile des arômes de fruits rouges noirs, réhaussés par des notes discrètes de réglisse et d'épices.","Le vignoble du Rhône commence du sud du Beaujolais et s’étire entre Lyon et la Provence et traverse ainsi 6 départements. Les vins sont totalement différents qu’ils soient produits dans le nord ou dans le sud de la Vallée. Au nord, on parle de vins septentrionnaux, dont les Appellations d’Origine Contrôlées (AOC) les plus connues sont la Côte-Rôtie, Hermitage, Saint-Joseph, ou encore Condrieu. Riches et bien charnus, ces vins sont élaborés majoritairement à base de Syrah. La partie méridionale de la Vallée du Rhône s’étend sur une partie du département de l’Ardèche, le sud de la Drôme et l’est du Gard ainsi que le Vaucluse. Les vins y sont généreux, forts en alcool et peu tanniques, produits essentiellement à base du cépage Grenache, mais également Mourvèdre, Syrah, Cinsault, et d’autres encore. C’est dans cette partie de la Vallée que l’on retrouve les fameux Côtes du Rhône ou Châteauneuf-du-Pape, Gigondas et les rosés de Tavel.
",17,,,8.9,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1527496041/f8vgzjse0lcplogdyccu.jpg",https://grandsvins.carrefour.fr/product/domaine-la-bruissiere-rouge-2017,https://grandsvins.carrefour.fr,Domaine de la Bruissière Rouge 2017
